,revenue,counts,name
24245,16.74206626458891,1,Twentieth Century Fox Television
39445,13.409112514807509,1,Show Dog Productions
39446,13.409112514807509,1,B4MH Productions
39447,13.409112514807509,1,CMT Films
2951,10.17137499765973,1,Les Films du Kiosque
5528,15.751869380839182,1,Ang Lee Productions
13020,9.9362451167743,1,Multimedia Est
13670,9.9362451167743,1,HBO Romania
35018,9.9362451167743,1,Romanian National Center for Cinematography
35019,9.9362451167743,1,BV McCann-Erickson
35020,11.96107949530695,2,Mindshare Media
16561,0.0,1,Comet Film Produktion GmbH
38959,0.0,1,Avrora Media
38960,0.0,1,Cobblestone Pictures
89251,9.128696382935672,1,Whiskers Post Production
89252,9.128696382935672,1,Arokaria
89253,9.128696382935672,1,Full On Film Productions
2884,17.03767300991205,2,Media Asia Film
79261,18.300304216852552,1,Television Broadcasts Limited (TVB)
25716,19.437985134375218,1,Captivate Entertainment
86352,21.132888530306882,1,Québec Production Services Tax Credit
86655,20.16420026428015,2,Media Rights Capital (MRC)
87857,21.132888530306882,1,Abu Dhabi Film Commission
87858,21.132888530306882,1,"Colorado Office of Film, Television & Media"
3245,14.73180128983843,1,First National Pictures
11356,17.118727531266227,1,Horizon Pictures (II)
5379,16.498678890234945,1,Desert Flower Filmproductions
5380,16.498678890234945,1,Desert Flower
5383,16.498678890234945,1,Torus
34705,14.21226584546817,1,Super Cassettes Industries Limited (T-Series)
423,18.152984942064027,1,Phantom Four
2550,19.38689337648341,1,Teitler Film
5113,12.561747037804711,2,120dB Films
18950,13.940406900624364,1,The Genre Co.
34380,13.940406900624364,1,Cargo Entertainment
78555,13.940406900624364,1,International Film Trust
476,18.127089446369663,1,Underworld Entertainment
15472,16.025351216811725,1,Entre Chien et Loup
18230,14.892605996610397,3,Filmgate Films
19637,16.025351216811725,1,Logie Pictures
19638,15.927882397659133,2,Altitude Film Entertainment
74407,13.253391639810733,1,TigerTiger Productions
74408,13.253391639810733,1,Chinarunn Entertainment Inc.
4596,9.496120637138368,1,Qatsi Productions
16311,16.678198063330008,1,Albert S. Ruddy Productions
718,18.51599092375669,1,Arts Council of England
3659,15.53871116865099,1,Django Film
4959,15.53871116865099,1,Pathé Films
94,14.08186301286344,1,ARTE France Cinéma
9111,14.08186301286344,1,Sirena Film
11199,13.209780117098955,2,Scope Pictures
16259,14.08186301286344,1,Poisson Rouge Pictures
48663,14.08186301286344,1,Detailfilm
51696,14.08186301286344,1,CG Cinéma
79343,14.08186301286344,1,Vortex Sutra
23036,11.457761531419719,1,C.E.O. Films
23038,11.457761531419719,1,Laguna Entertainment
3986,16.806499549923345,1,Martin Poll Productions
3987,16.806499549923345,1,The Production Company
125,16.5432558642425,1,Danish Film Institute
486,15.589418039768965,2,Portobello Pictures
6476,16.5432558642425,1,Canal+ Polska
6477,14.786549084332709,2,Opus Film
11240,16.52409928905915,2,Polski Instytut Sztuki Filmowej
44171,16.5432558642425,1,Phoenix Film Investments
72682,16.5432558642425,1,City of Lodz
72683,16.5432558642425,1,Phoenix Film Poland
28190,10.144903148637786,1,13 Productions
55535,10.144903148637786,1,Magyar Mozgókép Alapítvány
55536,10.144903148637786,1,Fondazione Montecinemaverita
55537,10.144903148637786,1,Goëss Film
921,16.07899638015198,2,Next Wednesday Productions
4205,16.795387532322536,3,Groundswell Productions
10892,16.181482102468454,1,Everest Entertainment
6667,14.805267556065925,2,Mandalay Vision
13855,12.248116293527852,1,Hugo Productions
22868,12.248116293527852,1,Cuatro Plus Films
40107,12.248116293527852,1,Da Vinci Media Ventures
59897,12.248116293527852,1,Daryl Prince Productions
16838,17.36297044660468,1,Oak
5747,18.020132324098938,1,ZDF Enterprises
17513,13.038518228821518,3,Film i Väst
33821,18.020132324098938,1,Filmpool Stockholm Mälardalen
33822,18.020132324098938,1,Spiltan Underhållning
2976,17.574072755548755,1,Mile High Productions
2977,17.574072755548755,1,Kevin Messick Productions
10157,17.574072755548755,1,Beacon Pictures
959,17.325899178685432,1,IndieProd Company Productions
10161,14.054759438758147,2,Gilbert Films
2427,12.288578471082884,1,Zazen Produções
52844,18.914123206232826,1,Motion Picture ETA Produktionsgesellschaft
52845,18.914123206232826,1,Foqus Arte Digital
52846,18.914123206232826,1,Metropolis Films
2927,16.197983096799586,2,Fidélité Films
7340,19.89085658905296,1,C-2 Pictures
2798,17.672051952344336,1,Columbia Pictures Film Production Asia
987,18.720383091307298,2,USA Films
20634,18.8628013158358,2,"Bedford Falls Company, The"
58333,19.15071767789616,1,Compulsion Inc.
58334,19.15071767789616,1,Splendid Medien AG
4575,12.571798506069321,1,Vivendi Entertainment
3107,12.302068953531068,1,Boy Culture LLC
3644,14.361229870834539,2,Zenith Entertainment
6781,15.70316438879977,2,Initial Pictures
20657,14.85455789233662,1,U.K. Productions Entity
3086,15.453461617845804,2,Image Entertainment
10253,15.745875413484573,2,Samuel Bronston Productions
33306,15.567413191756163,1,Nicolas Entertainment
2007,16.996817258654957,1,Imperial Filmproduktion
23382,17.85353424374933,1,Schroeder Hoffman Productions
702,16.79998767925578,1,3L Filmproduktion GmbH
764,16.79998767925578,1,Polaris Film Productions & Finance
765,16.79998767925578,1,Tempête Sous Un Crâne Productions
21928,16.09955808713181,1,TNT
7508,17.403021517689922,1,Produzioni Europee Associati (PEA)
8146,13.998354478302634,1,Splendid Film
12987,13.998354478302634,1,Filmmaker R&K
78701,11.54034606054622,1,Kino Korsakoff
3046,15.801032964388547,1,Spacegate Productions
3146,15.801032964388547,1,Starway International Inc.
2053,18.108358459537275,1,Grosvenor Park Media Ltd.
2831,18.108358459537275,1,InVenture Entertainment
21543,18.108358459537275,1,Nu-Image Films
20449,17.379236852407704,1,Liaison Films
20450,17.379236852407704,1,Biscayne Pictures
4253,17.134804881518384,2,Don Carmody Productions
12162,18.58476730756945,1,Constantin Film International
9372,15.502892916721965,1,Metronome Productions
995,15.87868757770269,2,Cinerenta Medienbeteiligungs KG
4255,15.622588311860923,3,Kings Road Entertainment
11931,13.180722847465184,1,Prime Time
12045,13.180722847465184,1,Isabella Films B.V.
12046,13.180722847465184,1,Fu Works
12047,13.180722847465184,1,Isabella Films
4367,14.94396057437189,1,Roc-a-fella Films
66002,14.94396057437189,1,Loud Films
7161,18.61193027568303,2,LivePlanet
23791,19.80713200026356,1,Sean Bailey Productions
76067,20.083070957926736,2,Kontsept Film Company
238,14.40656078055291,1,Rai Cinemafiction
855,14.40656078055291,1,Titti Film
15139,14.40656078055291,1,Tele+
5686,15.310524803499082,2,Sil-Metropole Organisation
51469,15.775041802971552,1,Avex Inc.
51470,15.775041802971552,1,Basic Pictures
7377,17.29634184793717,2,Insurge Pictures
14150,15.065298107823619,2,Orion Pictures Corporation
3564,15.020950685245156,1,Rick Lashbrook Films
748,19.136574560958795,2,Mosaic Media Group
47706,18.260998915486482,1,Allison Shearmur Productions
19857,19.092845435405877,2,Sean Daniel Company
90517,19.82623349851574,1,Secret Hideout
6408,17.484094308438046,2,International Traders
1830,18.4255603293876,1,Ross Hunter Productions Inc.
2269,17.394359516492127,3,China Film Co-Production Corporation
20734,18.04256098048617,1,Warner Bros. Feature Animation
1420,14.095787813019207,2,ContentFilm
7543,10.879668518983348,1,Arcadia Motion Pictures
10046,10.879668518983348,1,Wanda Visión S.A.
79028,19.945343805597442,1,X3 Canada Productions
79029,19.945343805597442,1,X3US Productions
79030,19.945343805597442,1,XM3 Service
3116,16.65676804917546,1,Toei Animation Company
21126,3.1354942159291497,1,Pathe Productions
21128,3.1354942159291497,1,Red Turtle
49,15.537283430959183,2,El Deseo
7832,16.409760744059447,2,CiBy 2000
1992,18.707108240827377,2,La Petite Reine
2577,18.70910895797128,1,Studio 37
12391,18.70910895797128,1,Jouror Productions
50630,18.70910895797128,1,La Classe Américaine
71510,18.70910895797128,1,JD Prod
52053,13.259225467094044,1,High Frequency Entertainment
1267,14.366874815911483,2,Ecosse Films
2689,16.396052410488497,1,2 Entertain
8881,16.396052410488497,1,Zak Productions
11558,16.396052410488497,1,Brideshead Films
11559,16.396052410488497,1,Mestiere Cinema
21946,12.67730988856144,1,Lyuksor
14718,18.00255158762944,2,Radar Pictures
407,15.60727002719233,1,Dreamland Productions
19176,13.652891623466166,1,Clubhouse Pictures
2030,17.815544440715133,1,Participant Productions
14315,17.33835950965937,3,Section Eight Productions
20451,17.815544440715133,1,Redbus Pictures
51850,17.815544440715133,1,Tohokushinsha
55870,15.685487069352293,1,60/80 Productions
9137,18.071643320155616,2,Moonlighting Films
27352,19.256565665239098,1,WV Films IV
60378,19.160393036820434,2,Callahan Filmworks
5975,15.384143142405899,1,Yleisradio (YLE)
65270,16.55177088526292,1,Kellgate Limited
11785,12.208100587864411,1,Alcove Entertainment
11786,12.208100587864411,1,Attercop Productions
7392,18.0227597860631,2,Twentieth Century Fox
72389,18.538130461842332,1,Blumhouse
1011,13.98017887587091,1,Michael Obel Productions
1938,19.735035567855512,1,Scholastic Productions
2875,17.04028041882585,1,Ikiru Films
5444,16.863860785089454,2,Mod Producciones
7116,17.04028041882585,1,Menageatroz
1765,16.374591653887027,1,Turner Pictures
17462,16.374591653887027,1,Antietam Filmworks
3416,8.149601735736155,1,Sombrero Films
33995,0.0,1,An Erich von Stroheim Production
4436,16.539464029034985,1,Disneynature
11451,18.078190435005588,1,MCL Films S.A.
11452,18.078190435005588,1,Walwa Films S.A.
1694,19.84439801564649,1,Darren Star Productions
7135,16.77495748510085,2,Sun Pictures
48772,18.34283213562115,2,Hard Eight Pictures
48785,18.583812328738556,1,Matinee Pictures
48788,18.583812328738556,1,Practical Pictures
7299,14.374669670210654,1,Corsan
11921,16.539888596947065,2,Le Tax Shelter du Gouvernement Fédéral de Belgique
12032,14.374669670210654,1,Apulia Film Commission
32874,14.374669670210654,1,Volten
32875,14.374669670210654,1,Lailaps Pictures
88044,14.374669670210654,1,Filmfinance XII
194,18.90366974711035,1,Hobby Films
195,18.90366974711035,1,Pole Star
385,18.90366974711035,1,Stanley Kubrick Productions
16368,17.745219442152386,1,Hawn / Sylbert Movie Company
4194,17.648742313596163,2,Karz Entertainment
20788,18.163546788640616,2,Gulfstream Pictures
438,17.04220569219616,1,Mercury
4657,17.04220569219616,1,Cinema Plus
61896,17.04220569219616,1,Douglas
21106,16.821757062755662,1,Axon Films
63631,12.675587754951996,2,Gettin' Rad Productions
13358,9.212138753917563,1,Pin Hole Productions LLC
51771,17.079580794788367,1,Nine Yards Two Productions
51772,17.78101522809468,2,Nine Yards Productions
1840,13.476246026513868,1,Elevation Filmworks
26468,14.176729331029739,2,IFC Productions
37334,13.476246026513868,1,Jack and Rose Productions
30666,14.975542239820697,2,RT Features
88533,15.21911080466214,1,Pine District Pictures
2814,16.846583478865533,1,Great Scott Productions Pty. Ltd.
1841,5.318119993844216,1,Percept Picture Company
2179,18.26305458998879,1,Collision Entertainment
2724,18.26305458998879,1,Abandon Entertainment
2725,18.26305458998879,1,Foxtor Productions
11995,18.26305458998879,1,Depth Entertainment
693,14.781825359100434,1,Alicia Produce S L
11954,14.781825359100434,1,Sociedad General de Cine (SOGECINE) S.A.
11955,14.781825359100434,1,Sogepaq
3490,9.604811938609481,1,Media Talent Group
11005,9.604811938609481,1,AR Films
11006,9.604811938609481,1,Aldamisa Entertainment
1138,17.27808521930133,1,Filmways Pictures
10317,17.27808521930133,1,Cinema 77 Films
65327,12.872626846445563,1,Autumn Pictures
16125,8.910045761473558,1,Duo Films
14227,15.886921440042476,1,Northbrook Films
427,17.070861831192268,1,PSO International
991,17.070861831192268,1,Totally Independent
13778,18.69578796130438,3,Bluegrass Films
18346,12.15174436758749,2,Burn Later Productions
39734,15.830413578506539,1,Ketchup Entertainment
44224,14.881606858532468,2,Egoli Tossell Film
62407,15.830413578506539,1,Bavaria Film Partners
62408,15.830413578506539,1,Subzero Film Entertainment
62409,15.830413578506539,1,VisionPlus Fund I
62410,15.830413578506539,1,Waterstone Entertainment
541,14.567133700682728,1,Famous Players Ltd
543,14.567133700682728,1,Filmplan International II
23343,12.883639074123096,1,Passenger Film Studio
51164,17.768658040160307,1,Whitaker Entertainment
77739,17.768658040160307,1,Bergsten Music
78217,17.768658040160307,1,Red Hawk Entertainment
4054,17.24980399321687,3,Mandarin Films Distribution Co.
51861,19.064945962629597,1,Dovemead Films
51862,19.064945962629597,1,Film Export A.G.
80,19.23600563608574,1,The Zanuck Company
437,19.913833957327377,2,Heyday films
8698,11.56263901221407,1,HI Film Productions
70098,11.56263901221407,1,Klas Film
80500,11.56263901221407,1,Endorfilm
66326,16.39574564496569,1,Dharma Productions Dillywood
1072,16.882947349832236,1,Mysterious Arts
3652,15.590462908875947,1,Sahara One Entertainment
4811,15.335248026561668,1,Warner Premiere
787,17.19954859523284,4,3 Arts Entertainment
6734,18.055561244910923,1,Bay Films
2092,18.60250897074575,1,Mike Zoss Productions
908,17.1187391488458,1,Mystery Clock Cinema
4376,16.644487706707604,1,First Artists
41810,16.644487706707604,1,Balmoral Associates
21784,17.896732544581063,1,Cinerenta-Cinebeta
21785,17.896732544581063,1,VCL Communications
4105,16.145967063082146,2,Amblimation
1607,16.46404142662561,3,Gold/Miller Productions
1608,19.104518552445885,2,Wayans Bros. Entertainment
10958,19.104518552445885,2,Brad Grey Pictures
14654,19.786774168161333,1,EMJAG Productions
29311,15.912151832543964,1,Media Farm
29312,15.912151832543964,1,Sunday Night
54850,20.466214650748363,1,Bulletproof Cupid
49326,18.05405970115151,1,Underground
49327,18.05405970115151,1,Proposal Productions
5165,12.469797522406187,1,BFI
12695,12.469797522406187,1,Sixteen Films
5955,17.648948887274095,1,Di Bonaventura Picture
60103,15.882075171730413,1,Smokescreen Inc.
11152,17.35822419736261,1,Radical Media
1445,16.93752443557198,2,Golan-Globus
32414,14.78661139299835,1,Amigos Creations
463,15.648498530245714,2,Michael White Productions
2248,16.543971175477644,1,A-Mark Entertainment
68,20.125428836190792,1,Big Primate Pictures
23868,12.479608885808588,1,Tiberius Film
2923,17.183179318403543,1,Edmonds Entertainment Group (EEG)
2924,17.183179318403543,1,Epidemic Pictures
53005,18.55748862302797,1,Wheelhouse Entertainment
53006,18.55748862302797,1,Motion Picture Production GmbH & Co. Erste KG
1155,16.917649584549693,2,Incorporated Television Company
11231,18.087764679882948,2,Fox Animation Studios
11232,18.755754488854016,1,Fox Family Films
11233,18.755754488854016,1,The Big Gun Project
11234,18.755754488854016,1,Little Wolf Entertainment
93530,14.217234677291609,1,Noel Pearson
10284,19.769493403162034,1,Edko Films
40996,12.462511698242023,1,CLT
40997,12.462511698242023,1,Escima
3982,17.860247947356243,1,Darkwoods Productions
20979,12.387952438094011,1,Colomby/Keaton Productions
2397,17.29624005543166,1,Cohen/Pearl Productions
11346,19.480206396078522,1,Motion Picture THETA Produktionsgesellschaft
11347,19.480206396078522,1,Ludlum Entertainment
45424,11.768458759086089,1,Heart & Soul Production
45425,11.768458759086089,1,Beijing Silver Moon Productions
16615,16.328569843811866,1,Point Grey Pictures
11230,16.85566475451347,1,Zeta Film
23449,17.5098544480677,2,American Empirical Pictures
23533,16.202262795283644,1,Mirisch G-E Productions
4753,16.569465112493013,1,Filmauro
10885,17.709597713382774,1,Equity Pictures Medienfonds GmbH & Co. KG III
24287,12.911111340932859,1,MG Media
22305,11.224149461060218,1,Milk & Media
22306,11.224149461060218,1,Constance Media
13721,16.659584243848204,1,Winkast Film Productions
24905,16.659584243848204,1,Union
85389,12.479909311159902,1,Paradise
14729,14.734376371467983,1,Populist Pictures
69989,14.734376371467983,1,Monophonic Inc.
3078,15.581074569228678,1,HBO Pictures
8263,16.123560719865438,2,EMI Films
2322,16.30342509618353,1,The Javelina Film Company
1281,14.859666660836325,1,Argosy Pictures
6024,16.90856357968385,1,Varsity Pictures
40271,12.03279011338689,1,Witchboard Partners
8250,14.846007804026609,1,Bona International Film Group
73494,9.217117356255207,1,Myriapod Productions
1373,11.75391679292806,1,Jürgen Brüning Filmproduktion
56302,11.75391679292806,1,Dangerous to Know Swell Co.
56303,11.75391679292806,1,Hustler White Productions
2325,12.11645970559018,1,Orsay Films
3110,16.77332666307639,1,Paco Cinematografica
20416,16.77332666307639,1,Regione Lazio
20644,16.77332666307639,1,Business Location Sudtirol Alto Adige
38591,16.77332666307639,1,Friuli Venezia Giulia Film Commission
38592,16.77332666307639,1,UniCredit Group
37041,14.102365538469792,1,IDG China Media
17393,18.87239848195104,1,Good Universe
86128,18.87239848195104,1,Blind Man Productions
1474,12.483700946467543,2,Desperate Pictures
2997,10.729919220241946,1,Dragon Pictures
4251,12.962720308652019,1,Anagram Pictures Inc.
2865,13.719932042161066,1,Insight Film Studios
4297,13.719932042161066,1,Redwood Palms Pictures
4298,13.719932042161066,1,Remstar Productions
38100,13.127864219989648,1,Tristone Entertainment Inc.
84815,13.127864219989648,1,M Company
7125,16.300417207752275,1,Red Giant Movies
13648,17.45126517301519,1,Inferno Entertainment
4676,1.3862943611198906,1,ABS-CBN Film Productions
10706,1.3862943611198906,1,Unitel Classics
41251,14.695445815780774,2,Reveal Entertainment
41252,16.11920004089519,1,Gran Via
611,17.909855120186375,1,Bryna Productions
5373,12.024400877577715,1,KSM Film
208,17.638529679041383,1,Bac Films
22456,17.638529679041383,1,Five Roses
35304,18.91847016040225,1,Blue Tulip Productions
5231,15.940592666176983,1,Cineplex-Odeon Films
11746,18.420338215296123,1,Daybreak Productions
11747,18.420338215296123,1,Prime Universe Productions
2965,15.804809807415872,2,Boram Entertainment Inc.
19643,19.520150914534536,1,"Sommers Company, The"
22746,13.852165482294824,1,Movie Prose
22747,13.852165482294824,1,C.O. Films
12943,16.423785569194457,2,APJAC Productions
2723,18.471382441881236,1,Lin Pictures
8057,18.471382441881236,1,Langley Park Production
33681,18.246634642923706,1,Black Label Media
20931,15.4057656509816,1,Alpha Productions
37892,13.219999939989682,1,Keystone Entertainment
38303,13.219999939989682,1,Cine Cut Films Inc.
74624,16.938186623469555,1,Yari Film Group (YFG)
2646,18.744639744138983,1,Deep River Productions
47635,18.744639744138983,1,Ed Friendly Productions
73956,18.744639744138983,1,Runteldat Entertainment
79036,18.744639744138983,1,Big Lou House Productions
7480,16.828206186795683,1,Comedy Central Films
37845,16.828206186795683,1,Principato-Young Entertainment
89635,16.828206186795683,1,High Sierra Carpeting
4804,13.160052148502587,1,Almena Films
18044,16.08902722846097,1,Leopolis
13040,18.988306389572685,2,Kasdan Pictures
24939,18.142492607792555,1,WV Films II
1153,17.50858340816763,2,Act III Communications
90896,17.772266249978667,1,The Body
90897,17.772266249978667,1,Act III
1490,18.153828757708137,1,Kintop Pictures
784,16.687441151353056,1,Himenóptero
17479,12.132953415179365,1,Ultra Muchos Productions
2377,17.913337948093954,1,Chicago Pacific Entertainment
5229,16.985196138641705,1,Bryan Foy Productions
2345,16.566377115524222,1,Lemming Film
4508,16.566377115524222,1,Nederlands Fonds voor de Film
7254,16.566377115524222,1,Greek Film Center
71265,16.566377115524222,1,Scarlet Films
72595,16.566377115524222,1,Institut Français
72596,16.566377115524222,1,L'Aide aux Cinémas du Monde
72597,16.566377115524222,1,Limp Films
72598,16.566377115524222,1,Ministère des Affaires étrangères et du Développement International
72599,16.566377115524222,1,Protagonist Films
38616,11.183087174985056,1,Paradise Productions
38617,11.183087174985056,1,Quantum Entertainment
38618,11.183087174985056,1,MovieBank
38619,11.183087174985056,1,Galaxy Productions
22141,16.06680235657077,1,Film Investment Piedmont (FIP)
26261,16.06680235657077,1,Film Commission Torino-Piemonte
60000,10.534706136473906,1,Pakhshiran
732,15.175922592815049,1,Mate Producciones S.A.
10059,15.775352168630612,3,This Is That Productions
10887,17.916960467314407,1,Y Productions
10888,17.916960467314407,1,Mediana Productions Filmgesellschaft
69583,17.590089681238485,1,Police Academy Productions
634,15.391556844289749,2,ABC Pictures
10898,15.788396286569535,1,Légende Entreprises
10899,15.788396286569535,1,Due West
10900,15.788396286569535,1,Cyrkfilms
10901,15.788396286569535,1,Ministère de la Culture
10902,15.788396286569535,1,Spanish Ministry of Culture
2217,12.079108214563899,1,Pretty Dangerous Films
2989,12.079108214563899,1,Departure Entertainment
2990,12.079108214563899,1,Departure Studios
6346,12.079108214563899,1,Artist Film
12924,12.079108214563899,1,Above All Things Inc
15231,12.079108214563899,1,Muse Productions
23630,12.079108214563899,1,Metro Tartan Distribution Ltd.
23631,12.079108214563899,1,Minerva Picture Company Ltd.
23632,12.079108214563899,1,Snowfall Films
16916,14.978661367769956,1,Victor Saville Productions
3360,14.195308395323748,1,Appleseed Film Partners
3361,14.195308395323748,1,Digital Frontier
3362,14.195308395323748,1,Geneon Entertainment
3364,14.195308395323748,1,Micott Basara K.K.
3365,14.195308395323748,1,TYO Productions
54454,18.351144196128786,1,Allegiance Theater
20740,12.755052067344037,1,Merchant Ivory Productions
57416,12.755052067344037,1,Master Productions
57417,12.755052067344037,1,Cinecom Pictures
2307,13.55832923880083,1,Hell's Kitchen Films
7110,15.732433170146335,1,Les Films Ariane
49055,12.095141084822892,1,WSB
2526,8.72371943690701,1,Kickstart Productions
5706,8.72371943690701,1,Mythic International Entertainment
23607,8.72371943690701,1,Raindance Entertainment
25120,19.02159902169455,1,Warner Animation Group
19528,18.404653602730683,1,ApolloProScreen Filmproduktion
25432,18.404653602730683,1,Bull's Eye Entertainment
25433,18.404653602730683,1,DEJ Productions
25434,18.404653602730683,1,Harris Company
19936,20.683484966934568,1,Second Mate Productions
11037,17.194014650389807,1,EFVE
19940,17.194014650389807,1,Kairos
82,18.033138497487435,1,Renn Productions
1894,18.17458275002921,2,Josephson Entertainment
32542,15.548808293812092,1,Starburns Industries
75017,19.097602973991506,1,LBI Productions
380,16.097206788094983,2,Thousand Words
1049,14.673261593054514,1,Kasander Film Company
7653,15.211900783901207,1,Zininsa Film Production
18524,15.211900783901207,1,Intellectual Properties Worldwide
1984,13.192568314043449,1,Government of West Bengal
5679,15.89495209964411,1,The Universal Film Mfg. Co.
1778,17.26421973551524,2,Dentsu Inc.
689,17.84617798794684,1,Ventanarosa Productions
690,17.84617798794684,1,Handprint Entertainment
21756,15.44461697105292,1,Fries Entertainment
59914,15.44461697105292,1,Fogbound Productions
2152,15.07772217562172,1,GreeneStreet Films
22056,15.07772217562172,1,Midnight Picture Show
16192,16.970381052856563,1,Hera Productions
7274,13.556090654608232,1,Island Film Group
7275,13.556090654608232,1,Trailblazer Films
7276,13.556090654608232,1,Screen East
19991,14.805757450469365,1,Mypheduh Films
31263,14.805757450469365,1,Diproci
81321,14.805757450469365,1,Negod-Gwad Productions
84251,14.805757450469365,1,Ghana National Commission on Culture
206,15.45451771344353,2,Star Partners II Ltd.
1569,17.296536999611877,3,Yash Raj Films
10399,13.25830760679564,1,Cinetel Films
21624,13.25830760679564,1,Family of the Year Productions
1482,17.547083486287384,1,Famous Artists Productions
20344,18.704510776816715,1,First Light Production
42,18.52395470126058,1,Universal Pictures Corporation
49241,17.230320960573977,1,Daybreak
3916,15.301122286649317,1,Cold Iron Pictures
61901,15.301122286649317,1,The Film Arcade
939,18.575241155150906,2,New Legacy
3298,17.224217803211225,1,Harpo Films
8801,17.224217803211225,1,Marshall Production
20566,2.0794415416798357,1,Reel Life Productions
345,12.388768007142591,2,O2 Filmes
4887,12.634850552935413,1,Fox Filmes do Brasil
13969,12.634850552935413,1,Globo Filmes
23906,12.634850552935413,1,Petrobrás
2355,17.789416423882706,1,Hirsch
11544,17.789416423882706,1,Les Productions du Chicon
11545,17.789416423882706,1,Centre Régional des Ressources Audiovisuelles (CRRAV)
40675,4.605170185988092,1,Dinamo Entertainment
1741,11.835008964139341,1,Cofimage 2
213,15.452337211433417,2,Cooper's Town Productions
214,17.70906058372291,1,Eagle Vision Inc.
11715,17.70906058372291,1,Manitoba Film and Video Production Tax Credit
54280,17.70906058372291,1,Infinity Media
54281,17.70906058372291,1,A-Line Pictures
11728,16.497206340483935,2,Camelot Pictures
11043,15.332222029863171,1,A&M Films
7415,16.796188278257105,1,Inferno International
25790,16.796188278257105,1,Leverage Communications
47261,8.98281222234415,1,Principle Entertainment
8116,19.740064992600452,1,Wind Dancer Productions
3096,17.794956325356416,2,"Tyler Perry Company, The"
384,18.10974433309784,1,MacDonald/Parkes Productions
2299,18.10974433309784,1,Wonderland Films
11392,18.10974433309784,1,Ebeling Group
11553,18.10974433309784,1,Beijing Happy Pictures Cultural Communications Co.
29031,18.10974433309784,1,Kite Runner Holdings
2200,19.47691981821942,1,Liveplanet
120,14.914122846632385,1,Scorsese Productions
1107,15.141050960779127,1,Seven Pictures
7930,15.141050960779127,1,Olga Film GmbH
8850,13.82344102849015,1,Extension 765
251,16.893103931068584,1,Avenue Pictures Productions
272,16.893103931068584,1,Spelling Entertainment
4665,16.893103931068584,1,Addis Wechsler Pictures
73045,19.14219401089663,1,LHF Film
73046,19.14219401089663,1,Gerard Butler Alan Siegel Entertainment
74795,19.14219401089663,1,Nu Boyana Film Studios
540,16.896811994016357,1,Jet Tone Production
839,16.896811994016357,1,Lou Yi Inc.
859,14.026124758905388,3,Saga Film
7941,10.531375952634018,1,Tappeluft Pictures
36109,10.531375952634018,1,thefyzz
4621,12.58546410452254,1,Gébéka Films
7034,12.58546410452254,1,Rita Productions
42171,12.58546410452254,1,Blue Spirit Animation
46353,15.122824480336494,1,Agent Two
46354,15.122824480336494,1,Brandt/Haas Productions
1951,17.52763430807157,1,Aspen Film Society
23703,15.177378764740642,1,Arc Entertainment
11846,17.518156183373936,2,Hakuhodo DY Media Partners
11847,18.03501826314038,1,Mitsubishi
12516,18.03501826314038,1,Nibariki
12539,18.03501826314038,1,GNDHDDT
20192,18.03501826314038,1,Nippon Television Network (NTV)
8444,14.22097566607244,1,Phantom Productions
5630,15.624111411588288,1,Non-Stop Productions
37167,11.17560486859362,1,Don Bluth
2554,14.338123833576011,1,Quincy Jones-David Salzman Entertainment
15754,10.83281296268074,1,Amkart Studios
15755,10.83281296268074,1,Russian Ministry of Culture
53299,16.8358302678461,1,Image Nation
9118,18.189206302385518,2,Samuel Goldwyn Films
12178,19.00277502906112,2,Red Hour Films
37336,19.052661429033858,1,Down Productions
2761,12.100395413056205,1,Fine & Mellow Productions
1917,15.91678012541571,1,EM Media
2690,15.10915979706867,2,Screen Yorkshire
3519,15.91678012541571,1,Big Arty Productions
599,17.30103519597465,2,Solar Productions
4928,16.95446160569468,2,Allied Artists Pictures
60832,17.790827560431037,1,Corona-General
4145,17.533027054678378,1,Studio Khara
5337,14.035562134045966,1,Tijuana Productions
5338,14.035562134045966,1,Tiberius Film Productions
88,17.096008154388645,1,Hawk Films
7561,15.88237331743725,1,Nexus Factory
22997,15.88237331743725,1,Légende Films
87502,15.88237331743725,1,Blagbuster
87503,15.88237331743725,1,Le 12e Art
87504,15.88237331743725,1,C2M Productions
58553,17.97178788992567,1,Michaels-Goldwyn
19749,18.56006608498736,1,Yuk Films
3984,13.029842304422916,1,Entre Chien et Loup
19437,13.029842304422916,1,Paul Thiltges Distributions
60111,13.029842304422916,1,Liverpool
1684,17.318304349919917,1,Chenault Productions
19751,20.839934470554095,1,Indochina Productions
1965,8.979668554241181,1,Vicomte de Noailles
753,18.70038974578296,1,Nouvelles Éditions de Films (NEF)
1370,18.968880236118647,1,Castel Film Romania
10102,18.968880236118647,1,Cattleya
11307,20.478787533456888,1,The Donners' Company
78091,20.478787533456888,1,Kinberg Genre
1804,15.388284486026784,1,North by Northwest Entertainment
3618,15.388284486026784,1,Film Workshop
10247,17.372505719382403,1,Lip Sync Post
24089,16.94650457621978,1,Chang-Hong Channel Film & Video Co.
661,12.481444254204865,1,Nouvelles Éditions de Film
65328,15.939324065553015,1,Religiosa Primitiva
20555,18.429182035355772,1,Taurus Film
54050,18.429182035355772,1,Linson Films
54051,18.429182035355772,1,Atman Entertainment
5533,15.775605342011543,1,Jerry Lewis Productions
